claim_id,patient_id,provider_id,claim_date,specialty,diagnosis_code,procedure_code,medication_code,amount,status,injected_fraud_type,is_duplicate,is_abnormal_amount,is_specialty_mismatch,is_medication_error,rule_based_fraud,fraud_reasons,name,specialty_provider,location,years_experience,license_number,hospital_affiliation,phone,email,avg_claims_per_month,fraud_risk_score,is_high_risk
CLAIM02839,PAT00526,PROV0060,2025-06-30 15:20:12.348144,general_medicine,D012,P012,M011,1830.62,submitted,none,False,False,False,False,False,None,Rachel Carlson,orthopedics,Chicago,18,LIC56025,Garrison-Thomas Medical Center,(584)721-0205,rachel.carlson@garrison-thomasmedicalcenterhospital.com,35,0.272,False
CLAIM02840,PAT01427,PROV0090,2025-10-09 15:20:12.348144,cardiology,D002,P003,M003,14504.29,rejected,none,False,False,False,False,False,None,Kathryn Hughes,oncology,New York,10,LIC41266,"Wilson, Hampton and Padilla Medical Center",494.973.1217,"kathryn.hughes@wilson,hamptonandpadillamedicalcenterhospital.com",17,0.226,False
CLAIM02841,PAT00839,PROV0025,2025-08-19 15:20:12.348144,general_medicine,D010,P011,M010,907.49,rejected,none,False,False,False,False,False,None,Mark Lee,neurology,Philadelphia,17,LIC79163,"Cruz, Ross and Hernandez Medical Center",001-901-463-2870x831,"mark.lee@cruz,rossandhernandezmedicalcenterhospital.com",37,0.386,False
CLAIM02842,PAT00003,PROV0003,2025-07-17 15:20:12.348144,general_medicine,D011,P010,M010,476.41,approved,none,False,False,False,False,False,None,Monica Herrera,oncology,Indianapolis,2,LIC83563,Miller-Carter Medical Center,+1-695-993-1034x1316,monica.herrera@miller-cartermedicalcenterhospital.com,44,0.168,False
CLAIM02843,PAT00865,PROV0040,2025-07-17 15:20:12.348144,orthopedics,D009,P007,M009,2053.5,rejected,none,False,False,False,False,False,None,Jeremy Dalton,neurology,Philadelphia,4,LIC76562,Torres-Oliver Medical Center,+1-213-834-1232x812,jeremy.dalton@torres-olivermedicalcenterhospital.com,73,0.624,True
CLAIM02844,PAT00238,PROV0078,2025-10-26 15:20:12.348144,general_medicine,D012,P010,M011,529.42,submitted,none,False,False,False,False,False,None,Edward French,orthopedics,Indianapolis,32,LIC92149,"Wise, Conley and Stephenson Medical Center",4599296222,"edward.french@wise,conleyandstephensonmedicalcenterhospital.com",38,0.031,False
CLAIM02845,PAT01178,PROV0041,2025-06-24 15:20:12.348144,oncology,D005,P005,M006,23800.64,rejected,none,False,False,False,False,False,None,Kirk Carter,cardiology,San Diego,26,LIC25713,Roberts LLC Medical Center,001-671-434-9361x832,kirk.carter@robertsllcmedicalcenterhospital.com,46,0.098,False
CLAIM02846,PAT01284,PROV0004,2025-12-07 15:20:12.348144,oncology,D004,P006,M006,18692.53,rejected,none,False,False,False,False,False,None,Holly Wood,general_medicine,Denver,18,LIC10851,Santiago Ltd Medical Center,+1-519-228-3276x48350,holly.wood@santiagoltdmedicalcenterhospital.com,20,0.279,False
CLAIM02847,PAT00570,PROV0043,2025-11-17 15:20:12.348144,oncology,D006,P008,M006,26855.84,approved,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Darryl Craig,orthopedics,San Antonio,21,LIC41285,"Matthews, Smith and Hubbard Medical Center",390-927-8742x967,"darryl.craig@matthews,smithandhubbardmedicalcenterhospital.com",18,0.269,False
CLAIM02848,PAT00649,PROV0020,2025-09-27 15:20:12.348144,general_medicine,D010,P010,M010,529.98,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Sharon Cochran,general_medicine,New York,17,LIC75612,Moore-Haynes Medical Center,(707)633-7543x3036,sharon.cochran@moore-haynesmedicalcenterhospital.com,42,0.365,False
CLAIM02849,PAT01133,PROV0031,2025-11-03 15:20:12.348144,general_medicine,D010,P010,M010,533.91,approved,none,False,False,False,False,False,None,Alex Hernandez,general_medicine,San Antonio,7,LIC22704,Wells Inc Medical Center,001-437-645-2991,alex.hernandez@wellsincmedicalcenterhospital.com,32,0.169,False
CLAIM02850,PAT00072,PROV0041,2025-08-03 15:20:12.348144,oncology,D005,P004,M006,8011.61,submitted,none,False,False,False,False,False,None,Kirk Carter,cardiology,San Diego,26,LIC25713,Roberts LLC Medical Center,001-671-434-9361x832,kirk.carter@robertsllcmedicalcenterhospital.com,46,0.098,False
CLAIM02851,PAT00908,PROV0053,2025-11-26 15:20:12.348144,neurology,D015,P014,M014,3139.38,submitted,none,False,False,False,False,False,None,Kenneth Andrews,gastroenterology,Phoenix,35,LIC14722,"Phillips, Spence and Barrett Medical Center",609-409-7439x533,"kenneth.andrews@phillips,spenceandbarrettmedicalcenterhospital.com",47,0.221,False
CLAIM02852,PAT00973,PROV0025,2025-10-06 15:20:12.348144,general_medicine,D010,P011,M010,946.51,submitted,none,False,False,False,False,False,None,Mark Lee,neurology,Philadelphia,17,LIC79163,"Cruz, Ross and Hernandez Medical Center",001-901-463-2870x831,"mark.lee@cruz,rossandhernandezmedicalcenterhospital.com",37,0.386,False
CLAIM02853,PAT01276,PROV0034,2025-07-11 15:20:12.348144,orthopedics,D008,P007,M008,2187.73,submitted,none,False,False,False,False,False,None,Nicholas Adams,orthopedics,Charlotte,16,LIC19880,Rivas Inc Medical Center,973-579-9650x752,nicholas.adams@rivasincmedicalcenterhospital.com,45,0.039,False
CLAIM02854,PAT00811,PROV0050,2025-07-17 15:20:12.348144,cardiology,D002,P002,M003,23473.82,approved,abnormal_amount,False,False,False,False,False,None,Jennifer Miller,neurology,San Francisco,17,LIC16658,Phelps-Villarreal Medical Center,(357)980-9134x3161,jennifer.miller@phelps-villarrealmedicalcenterhospital.com,104,0.89,True
CLAIM02855,PAT01047,PROV0078,2025-11-23 15:20:12.348144,general_medicine,D012,P010,M011,473.26,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Edward French,orthopedics,Indianapolis,32,LIC92149,"Wise, Conley and Stephenson Medical Center",4599296222,"edward.french@wise,conleyandstephensonmedicalcenterhospital.com",38,0.031,False
CLAIM02856,PAT00136,PROV0078,2025-06-18 15:20:12.348144,general_medicine,D010,P012,M010,2075.79,rejected,none,False,False,False,False,False,None,Edward French,orthopedics,Indianapolis,32,LIC92149,"Wise, Conley and Stephenson Medical Center",4599296222,"edward.french@wise,conleyandstephensonmedicalcenterhospital.com",38,0.031,False
CLAIM02857,PAT01158,PROV0074,2025-08-07 15:20:12.348144,cardiology,D001,P002,M002,5497.83,submitted,none,False,False,False,False,False,None,Jacob Mitchell,cardiology,Columbus,15,LIC33053,"Lin, Wyatt and Gilbert Medical Center",267.998.0793x59782,"jacob.mitchell@lin,wyattandgilbertmedicalcenterhospital.com",43,0.186,False
CLAIM02858,PAT01318,PROV0079,2025-07-02 15:20:12.348144,orthopedics,D007,P004,M007,46931.28,approved,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Jackson Ball,orthopedics,San Diego,18,LIC54020,Bishop-Goodwin Medical Center,838.834.7359x774,jackson.ball@bishop-goodwinmedicalcenterhospital.com,44,0.032,False
CLAIM02859,PAT00568,PROV0093,2025-10-30 15:20:12.348144,general_medicine,D011,P010,M010,465.1,approved,none,False,False,False,False,False,None,Penny Bowman,neurology,Fort Worth,26,LIC35995,Saunders and Sons Medical Center,(380)618-2422x53584,penny.bowman@saundersandsonsmedicalcenterhospital.com,138,0.891,True
CLAIM02860,PAT01177,PROV0055,2025-09-25 15:20:12.348144,cardiology,D001,P001,M001,2923.92,approved,none,False,False,False,False,False,None,Roger Olson,oncology,San Diego,7,LIC56357,Francis-Morgan Medical Center,871-223-6851,roger.olson@francis-morganmedicalcenterhospital.com,36,0.39,False
CLAIM02861,PAT00296,PROV0041,2025-07-30 15:20:12.348144,oncology,D005,P004,M006,8531.81,rejected,none,False,False,False,False,False,None,Kirk Carter,cardiology,San Diego,26,LIC25713,Roberts LLC Medical Center,001-671-434-9361x832,kirk.carter@robertsllcmedicalcenterhospital.com,46,0.098,False
CLAIM02862,PAT00439,PROV0035,2025-07-27 15:20:12.348144,oncology,D005,P004,M006,27078.7,rejected,abnormal_amount,False,False,False,False,False,None,David Ramirez,gastroenterology,Seattle,1,LIC22224,"Haynes, Hill and Smith Medical Center",913.267.8377,"david.ramirez@haynes,hillandsmithmedicalcenterhospital.com",25,0.067,False
CLAIM02863,PAT00741,PROV0063,2025-11-26 15:20:12.348144,oncology,D004,P006,M006,20629.04,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Kerry Chavez DDS,neurology,Houston,25,LIC85574,Mcguire Inc Medical Center,+1-883-767-3657x6615,kerry.chavez.dds@mcguireincmedicalcenterhospital.com,12,0.284,False
CLAIM02864,PAT00818,PROV0044,2025-10-05 15:20:12.348144,oncology,D006,P006,M006,18224.36,submitted,none,False,False,False,False,False,None,Gary Santiago,orthopedics,Charlotte,21,LIC19508,Rivera Ltd Medical Center,246.980.7154x5168,gary.santiago@riveraltdmedicalcenterhospital.com,129,0.949,True
CLAIM02865,PAT00066,PROV0081,2025-11-12 15:20:12.348144,neurology,D014,P013,M013,5393.26,approved,none,False,False,False,False,False,None,Thomas Velasquez,orthopedics,Seattle,30,LIC64496,Arias-Perry Medical Center,(485)236-1530x5152,thomas.velasquez@arias-perrymedicalcenterhospital.com,103,0.736,True
CLAIM02866,PAT00661,PROV0036,2025-09-30 15:20:12.348144,gastroenterology,D016,P017,M015,10974.34,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Daniel Holt,general_medicine,San Francisco,14,LIC62565,Beck-Wood Medical Center,+1-685-668-5574,daniel.holt@beck-woodmedicalcenterhospital.com,20,0.152,False
CLAIM02867,PAT00953,PROV0031,2025-10-12 15:20:12.348144,general_medicine,D012,P011,M011,911.99,approved,none,False,False,False,False,False,None,Alex Hernandez,general_medicine,San Antonio,7,LIC22704,Wells Inc Medical Center,001-437-645-2991,alex.hernandez@wellsincmedicalcenterhospital.com,32,0.169,False
CLAIM02868,PAT00684,PROV0014,2025-11-04 15:20:12.348144,cardiology,D001,P006,M002,2829.71,approved,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Kevin Shaw,orthopedics,San Antonio,32,LIC61856,"Moore, Yu and Miller Medical Center",(219)313-6193,"kevin.shaw@moore,yuandmillermedicalcenterhospital.com",39,0.057,False
CLAIM02869,PAT00925,PROV0012,2025-07-26 15:20:12.348144,cardiology,D001,P001,M001,2822.52,approved,none,False,False,False,False,False,None,Joel Baxter,gastroenterology,Seattle,15,LIC99733,Ramos PLC Medical Center,908-501-3267,joel.baxter@ramosplcmedicalcenterhospital.com,13,0.092,False
CLAIM02870,PAT01044,PROV0030,2025-10-11 15:20:12.348144,oncology,D004,P011,M006,19982.46,submitted,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,David Murphy,oncology,Seattle,9,LIC84847,Murphy-Juarez Medical Center,(246)541-7080x5310,david.murphy@murphy-juarezmedicalcenterhospital.com,25,0.314,False
CLAIM02871,PAT01454,PROV0033,2025-08-23 15:20:12.348144,gastroenterology,D018,P017,M016,13197.1,submitted,none,False,False,False,False,False,None,Mary Jones,cardiology,San Diego,13,LIC34931,"Peterson, Atkinson and Short Medical Center",965-972-6284,"mary.jones@peterson,atkinsonandshortmedicalcenterhospital.com",18,0.169,False
CLAIM02872,PAT01121,PROV0060,2025-06-30 15:20:12.348144,general_medicine,D011,P010,M010,475.68,submitted,none,False,False,False,False,False,None,Rachel Carlson,orthopedics,Chicago,18,LIC56025,Garrison-Thomas Medical Center,(584)721-0205,rachel.carlson@garrison-thomasmedicalcenterhospital.com,35,0.272,False
CLAIM02873,PAT00297,PROV0011,2025-08-09 15:20:12.348144,gastroenterology,D017,P010,M015,11240.8,submitted,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Rhonda Lee,oncology,Seattle,16,LIC31417,Hopkins LLC Medical Center,(467)801-0651x33387,rhonda.lee@hopkinsllcmedicalcenterhospital.com,27,0.396,False
CLAIM02874,PAT00296,PROV0045,2025-09-08 15:20:12.348144,neurology,D013,P013,M012,5255.33,submitted,none,False,False,False,False,False,None,Cody Cox,cardiology,Chicago,35,LIC37938,Garrett-Wolf Medical Center,548.424.7710,cody.cox@garrett-wolfmedicalcenterhospital.com,18,0.373,False
CLAIM02875,PAT01361,PROV0054,2025-06-17 15:20:12.348144,general_medicine,D012,P011,M011,1048.38,approved,none,False,False,False,False,False,None,Stephanie Lucas,general_medicine,Phoenix,3,LIC50404,Kramer-Johnson Medical Center,(621)445-6232x858,stephanie.lucas@kramer-johnsonmedicalcenterhospital.com,12,0.36,False
CLAIM02876,PAT00972,PROV0014,2025-07-29 15:20:12.348144,cardiology,D002,P003,M003,14124.73,submitted,none,False,False,False,False,False,None,Kevin Shaw,orthopedics,San Antonio,32,LIC61856,"Moore, Yu and Miller Medical Center",(219)313-6193,"kevin.shaw@moore,yuandmillermedicalcenterhospital.com",39,0.057,False
CLAIM02877,PAT01282,PROV0098,2025-09-11 15:20:12.348144,cardiology,D002,P001,M003,3253.77,approved,none,False,False,False,False,False,None,Harry Williams,orthopedics,Boston,35,LIC73372,Harper-Cameron Medical Center,+1-274-580-1624x56506,harry.williams@harper-cameronmedicalcenterhospital.com,47,0.107,False
CLAIM02878,PAT01335,PROV0026,2025-10-10 15:20:12.348144,oncology,D006,P005,M012,27352.56,rejected,wrong_medication,False,False,False,True,True,Medication Error,Mary Travis,neurology,San Antonio,20,LIC62296,"Stewart, Fischer and Ramos Medical Center",001-586-687-2774x3487,"mary.travis@stewart,fischerandramosmedicalcenterhospital.com",33,0.175,False
CLAIM02879,PAT01197,PROV0051,2025-10-29 15:20:12.348144,cardiology,D002,P005,M004,2722.23,submitted,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Elijah Johnson,cardiology,New York,22,LIC27146,Flynn-Carter Medical Center,(862)538-6922x219,elijah.johnson@flynn-cartermedicalcenterhospital.com,26,0.065,False
CLAIM02880,PAT01100,PROV0048,2025-11-08 15:20:12.348144,cardiology,D001,P001,M002,3024.3,approved,none,False,False,False,False,False,None,Phillip Bennett,cardiology,Phoenix,17,LIC25129,Kane-Pollard Medical Center,896.436.0576,phillip.bennett@kane-pollardmedicalcenterhospital.com,45,0.062,False
CLAIM02881,PAT01440,PROV0011,2025-08-25 15:20:12.348144,gastroenterology,D018,P018,M016,4755.3,rejected,none,False,False,False,False,False,None,Rhonda Lee,oncology,Seattle,16,LIC31417,Hopkins LLC Medical Center,(467)801-0651x33387,rhonda.lee@hopkinsllcmedicalcenterhospital.com,27,0.396,False
CLAIM02882,PAT01053,PROV0100,2025-12-02 15:20:12.348144,general_medicine,D011,P010,M010,496.36,submitted,none,False,False,False,False,False,None,Chad Cook,gastroenterology,Fort Worth,22,LIC13761,Stone-Hernandez Medical Center,925.695.2694x95888,chad.cook@stone-hernandezmedicalcenterhospital.com,30,0.073,False
CLAIM02883,PAT01025,PROV0003,2025-10-25 15:20:12.348144,general_medicine,D011,P011,M010,951.76,rejected,none,False,False,False,False,False,None,Monica Herrera,oncology,Indianapolis,2,LIC83563,Miller-Carter Medical Center,+1-695-993-1034x1316,monica.herrera@miller-cartermedicalcenterhospital.com,44,0.168,False
CLAIM02884,PAT00898,PROV0056,2025-11-28 15:20:12.348144,general_medicine,D012,P010,M011,507.19,approved,none,False,False,False,False,False,None,Caleb Richardson,gastroenterology,Phoenix,16,LIC31299,"Chambers, Richards and Carson Medical Center",(613)870-9859x317,"caleb.richardson@chambers,richardsandcarsonmedicalcenterhospital.com",21,0.353,False
CLAIM02885,PAT01162,PROV0069,2025-07-16 15:20:12.348144,neurology,D013,P014,M012,2726.17,approved,none,False,False,False,False,False,None,William Brown,orthopedics,Charlotte,29,LIC67954,Turner and Sons Medical Center,001-724-345-1076x22683,william.brown@turnerandsonsmedicalcenterhospital.com,42,0.189,False
CLAIM02886,PAT01488,PROV0067,2025-10-26 15:20:12.348144,gastroenterology,D016,P017,M015,12800.65,approved,none,False,False,False,False,False,None,Patrick Bonilla,general_medicine,Fort Worth,12,LIC90676,Reese and Sons Medical Center,(467)252-5459x9102,patrick.bonilla@reeseandsonsmedicalcenterhospital.com,35,0.219,False
CLAIM02887,PAT00571,PROV0092,2025-10-29 15:20:12.348144,gastroenterology,D017,P018,M015,4770.42,submitted,none,False,False,False,False,False,None,Kristen Salazar,gastroenterology,Houston,11,LIC50768,Jones Group Medical Center,001-778-466-9125x177,kristen.salazar@jonesgroupmedicalcenterhospital.com,11,0.372,False
CLAIM02888,PAT00241,PROV0097,2025-08-09 15:20:12.348144,oncology,D006,P006,M006,19274.24,approved,none,False,False,False,False,False,None,Dylan Cruz,orthopedics,Charlotte,10,LIC67080,"Barnes, Estes and Barrera Medical Center",995-532-7877x47016,"dylan.cruz@barnes,estesandbarreramedicalcenterhospital.com",43,0.386,False
CLAIM02889,PAT01464,PROV0064,2025-06-15 15:20:12.348144,general_medicine,D010,P010,M010,469.93,rejected,none,False,False,False,False,False,None,Jacqueline Hernandez,cardiology,Indianapolis,35,LIC97900,Jones-Decker Medical Center,761-352-8098,jacqueline.hernandez@jones-deckermedicalcenterhospital.com,37,0.028,False
CLAIM02890,PAT00494,PROV0024,2025-10-18 15:20:12.348144,gastroenterology,D018,P016,M016,7937.84,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Michael Dixon,cardiology,San Francisco,5,LIC79822,"Jackson, Miller and Robertson Medical Center",+1-395-913-4332x0037,"michael.dixon@jackson,millerandrobertsonmedicalcenterhospital.com",18,0.264,False
CLAIM02891,PAT00038,PROV0023,2025-10-31 15:20:12.348144,oncology,D006,P005,M006,26466.4,rejected,none,False,False,False,False,False,None,Erika Terry,orthopedics,San Jose,16,LIC17592,"Martinez, Fisher and Bentley Medical Center",+1-729-994-6804x43699,"erika.terry@martinez,fisherandbentleymedicalcenterhospital.com",46,0.379,False
CLAIM02892,PAT00826,PROV0081,2025-10-07 15:20:12.348144,neurology,D013,P015,M012,8179.5,submitted,none,False,False,False,False,False,None,Thomas Velasquez,orthopedics,Seattle,30,LIC64496,Arias-Perry Medical Center,(485)236-1530x5152,thomas.velasquez@arias-perrymedicalcenterhospital.com,103,0.736,True
CLAIM02893,PAT00246,PROV0090,2025-07-06 15:20:12.348144,cardiology,D001,P003,M002,15979.16,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Kathryn Hughes,oncology,New York,10,LIC41266,"Wilson, Hampton and Padilla Medical Center",494.973.1217,"kathryn.hughes@wilson,hamptonandpadillamedicalcenterhospital.com",17,0.226,False
CLAIM02894,PAT00788,PROV0081,2025-11-05 15:20:12.348144,neurology,D015,P015,M014,8512.64,submitted,none,False,False,False,False,False,None,Thomas Velasquez,orthopedics,Seattle,30,LIC64496,Arias-Perry Medical Center,(485)236-1530x5152,thomas.velasquez@arias-perrymedicalcenterhospital.com,103,0.736,True
CLAIM02895,PAT00413,PROV0086,2025-10-07 15:20:12.348144,orthopedics,D009,P009,M009,135801.57,rejected,abnormal_amount,False,True,False,False,True,Abnormal Amount,Kaylee Hays,cardiology,Chicago,28,LIC27786,"Kennedy, Johnson and Lucas Medical Center",950-954-1566x7652,"kaylee.hays@kennedy,johnsonandlucasmedicalcenterhospital.com",21,0.02,False
CLAIM02896,PAT00690,PROV0031,2025-08-28 15:20:12.348144,general_medicine,D012,P010,M011,498.0,approved,none,False,False,False,False,False,None,Alex Hernandez,general_medicine,San Antonio,7,LIC22704,Wells Inc Medical Center,001-437-645-2991,alex.hernandez@wellsincmedicalcenterhospital.com,32,0.169,False
